shipment_id,origin_site_id,dest_site_id,customer_id,ship_date,units,weight_kg
SHIP-002416,SITE-008,SITE-006,CUST-00131,2024-10-03,92,741.52
SHIP-002417,SITE-012,SITE-008,CUST-00383,2024-04-16,177,844.29
SHIP-002418,SITE-014,SITE-009,CUST-00532,2024-05-24,123,458.79
SHIP-002419,SITE-013,SITE-008,CUST-00530,2025-01-04,115,441.6
SHIP-002420,SITE-007,SITE-006,CUST-00035,2024-10-31,304,2140.16
SHIP-002421,SITE-002,SITE-006,CUST-00238,2025-03-30,107,1059.3
SHIP-002422,SITE-009,SITE-007,CUST-00052,2026-04-13,85,463.25
SHIP-002423,SITE-014,SITE-007,CUST-00405,2025-10-19,156,1564.68
SHIP-002424,SITE-001,SITE-003,CUST-00129,2025-07-23,239,1546.33
SHIP-002425,SITE-003,SITE-006,CUST-00396,2024-10-26,245,1416.1
SHIP-002426,SITE-010,SITE-007,CUST-00597,2026-02-23,151,1146.09
SHIP-002427,SITE-004,SITE-014,CUST-00398,2024-07-10,337,1695.11
SHIP-002428,SITE-008,SITE-010,CUST-00519,2025-09-10,211,928.4
SHIP-002429,SITE-009,SITE-010,CUST-00800,2024-05-01,148,1232.84
SHIP-002430,SITE-014,SITE-004,CUST-00152,2025-03-26,52,166.92
SHIP-002431,SITE-007,SITE-010,CUST-00719,2025-08-29,371,690.06
SHIP-002432,SITE-002,SITE-007,CUST-00698,2024-08-29,171,1089.27
SHIP-002433,SITE-004,SITE-002,CUST-00433,2024-12-28,324,3589.92
SHIP-002434,SITE-003,SITE-004,CUST-00719,2025-12-06,157,353.25
SHIP-002435,SITE-008,SITE-011,CUST-00790,2026-01-13,315,778.05
SHIP-002436,SITE-012,SITE-005,CUST-00509,2026-07-09,347,3001.55
SHIP-002437,SITE-012,SITE-014,CUST-00641,2025-04-05,332,544.48
SHIP-002438,SITE-010,SITE-012,CUST-00036,2026-06-29,21,237.3
SHIP-002439,SITE-002,SITE-006,CUST-00780,2026-04-13,324,2877.12
SHIP-002440,SITE-001,SITE-005,CUST-00499,2024-04-04,14,74.9
SHIP-002441,SITE-015,SITE-013,CUST-00378,2024-09-05,50,318
SHIP-002442,SITE-007,SITE-004,CUST-00303,2026-06-01,152,791.92
SHIP-002443,SITE-008,SITE-014,CUST-00280,2025-04-21,139,556
SHIP-002444,SITE-006,SITE-007,CUST-00727,2025-05-10,141,944.7
SHIP-002445,SITE-009,SITE-015,CUST-00628,2025-03-26,308,1053.36
SHIP-002446,SITE-010,SITE-003,CUST-00498,2024-06-09,36,305.64
SHIP-002447,SITE-014,SITE-013,CUST-00119,2026-07-11,261,151.38
SHIP-002448,SITE-002,SITE-014,CUST-00239,2026-04-08,200,304
SHIP-002449,SITE-007,SITE-001,CUST-00373,2026-05-09,257,2459.49
SHIP-002450,SITE-013,SITE-003,CUST-00495,2024-08-09,362,3623.62
SHIP-002451,SITE-011,SITE-013,CUST-00277,2024-06-27,249,642.42
SHIP-002452,SITE-013,SITE-012,CUST-00295,2025-01-30,284,1385.92
SHIP-002453,SITE-003,SITE-013,CUST-00126,2024-04-01,254,2405.38
SHIP-002454,SITE-011,SITE-010,CUST-00187,2025-09-15,173,228.36
SHIP-002455,SITE-007,SITE-004,CUST-00750,2024-12-06,76,44.08
SHIP-002456,SITE-008,SITE-011,CUST-00610,2024-12-23,319,784.74
SHIP-002457,SITE-002,SITE-013,CUST-00544,2024-11-01,266,542.64
SHIP-002458,SITE-013,SITE-007,CUST-00448,2025-01-21,252,2829.96
SHIP-002459,SITE-008,SITE-005,CUST-00385,2025-01-05,297,1945.35
SHIP-002460,SITE-008,SITE-013,CUST-00009,2025-01-17,96,1015.68
SHIP-002461,SITE-013,SITE-011,CUST-00484,2024-05-29,382,1665.52
SHIP-002462,SITE-015,SITE-009,CUST-00049,2024-05-10,22,94.6
SHIP-002463,SITE-015,SITE-006,CUST-00343,2024-09-11,309,179.22
SHIP-002464,SITE-014,SITE-005,CUST-00643,2026-02-19,212,455.8
SHIP-002465,SITE-014,SITE-005,CUST-00133,2024-04-01,176,475.2
SHIP-002466,SITE-011,SITE-012,CUST-00690,2026-06-05,296,3492.8
SHIP-002467,SITE-014,SITE-003,CUST-00165,2024-06-15,200,1244
SHIP-002468,SITE-006,SITE-014,CUST-00347,2025-09-16,133,226.1
SHIP-002469,SITE-014,SITE-010,CUST-00226,2026-06-11,74,100.64
SHIP-002470,SITE-012,SITE-004,CUST-00213,2026-06-29,24,32.16
SHIP-002471,SITE-008,SITE-007,CUST-00318,2026-03-21,30,293.1
SHIP-002472,SITE-011,SITE-013,CUST-00387,2025-03-24,312,308.88
SHIP-002473,SITE-002,SITE-001,CUST-00577,2024-11-16,322,3271.52
SHIP-002474,SITE-003,SITE-015,CUST-00231,2025-12-10,375,2377.5
SHIP-002475,SITE-002,SITE-007,CUST-00138,2025-04-25,361,1306.82
SHIP-002476,SITE-002,SITE-014,CUST-00275,2025-10-06,337,3696.89
SHIP-002477,SITE-014,SITE-006,CUST-00255,2024-09-06,354,2495.7
SHIP-002478,SITE-010,SITE-009,CUST-00213,2025-12-18,230,457.7
SHIP-002479,SITE-005,SITE-002,CUST-00081,2025-05-23,325,1498.25
SHIP-002480,SITE-002,SITE-004,CUST-00236,2025-08-10,48,174.72
SHIP-002481,SITE-014,SITE-010,CUST-00742,2025-01-10,250,1735
SHIP-002482,SITE-003,SITE-014,CUST-00443,2025-05-15,218,1066.02
SHIP-002483,SITE-001,SITE-013,CUST-00702,2025-06-12,69,132.48
SHIP-002484,SITE-010,SITE-011,CUST-00717,2026-03-29,198,2037.42
SHIP-002485,SITE-014,SITE-002,CUST-00354,2025-06-10,188,934.36
SHIP-002486,SITE-001,SITE-007,CUST-00742,2026-03-21,375,847.5
SHIP-002487,SITE-005,SITE-006,CUST-00121,2024-04-27,259,919.45
SHIP-002488,SITE-001,SITE-012,CUST-00731,2026-04-10,374,4069.12
SHIP-002489,SITE-010,SITE-005,CUST-00520,2026-05-27,119,756.84
SHIP-002490,SITE-002,SITE-007,CUST-00373,2025-03-20,190,1314.8
SHIP-002491,SITE-009,SITE-004,CUST-00406,2024-08-01,279,655.65
SHIP-002492,SITE-007,SITE-015,CUST-00774,2024-07-12,109,105.73
SHIP-002493,SITE-002,SITE-005,CUST-00535,2026-02-09,133,784.7
SHIP-002494,SITE-012,SITE-006,CUST-00242,2024-05-27,248,2755.28
SHIP-002495,SITE-012,SITE-003,CUST-00048,2026-08-28,101,432.28
SHIP-002496,SITE-013,SITE-011,CUST-00475,2026-04-12,17,165.75
SHIP-002497,SITE-013,SITE-005,CUST-00510,2024-04-24,301,2275.56
SHIP-002498,SITE-007,SITE-006,CUST-00532,2025-05-16,400,3784
SHIP-002499,SITE-005,SITE-011,CUST-00555,2026-07-02,153,757.35
SHIP-002500,SITE-014,SITE-011,CUST-00762,2025-07-14,324,544.32
